Transcript_2,AB055005.1,100.000,1752,0,0,1,1752,8,1759,0.0,3236
Transcript_2,NM_080852.3,100.000,1728,0,0,11,1738,3,1730,0.0,3192
Transcript_2,AJ417663.1,99.938,1607,1,0,37,1643,1,1607,0.0,2963
Transcript_2,XM_021159055.1,95.912,1737,54,3,11,1738,3,1731,0.0,2798
Transcript_2,BC146476.1,100.000,1401,0,0,106,1506,32,1432,0.0,2588
Transcript_2,BC140320.1,100.000,1399,0,0,106,1504,32,1430,0.0,2584
Transcript_2,XM_021197015.1,93.619,1724,87,9,11,1723,3,1714,0.0,2553
Transcript_2,NM_001011948.1,88.061,1516,166,4,25,1534,1,1507,0.0,1783
Transcript_2,NM_001017465.1,87.981,1506,162,10,25,1522,1,1495,0.0,1760
Transcript_2,AK085644.1,100.000,761,0,0,10,770,1,761,0.0,1406
