Transcript_1,NM_008182.3,100.000,854,0,0,1,854,2,855,0.0,1578
Transcript_1,AK002712.1,99.533,857,0,4,1,854,7,862,0.0,1557
Transcript_1,J03958.1,99.520,833,4,0,1,833,17,849,0.0,1517
Transcript_1,NM_001122660.1,98.244,854,14,1,1,854,20,872,0.0,1493
Transcript_1,XM_006510814.2,100.000,800,0,0,55,854,214,1013,0.0,1478
Transcript_1,XM_006510814.2,100.000,56,0,0,1,56,49,104,5.08e-18,104
Transcript_1,BC061133.1,100.000,796,0,0,57,852,1,796,0.0,1471
Transcript_1,NM_008181.3,97.307,854,23,0,1,854,7,860,0.0,1450
Transcript_1,NM_001243092.1,97.190,854,24,0,1,854,20,873,0.0,1445
Transcript_1,BC061134.1,97.115,832,24,0,12,843,1,832,0.0,1404
